年度,樹木ID,緯度,経度,施設区分,種類,備考,所在地
2025,SAG-3645,35.6825044443095,139.610990361071,河川樹木,ハナミズキ,,高井戸西1-23
2025,NEC-6950,35.6825044443094,139.610968944403,河川樹木,ハナミズキ,,高井戸西1-23
2025,LAP-1514,35.6825094998641,139.610860833292,河川樹木,ハナミズキ,,高井戸西1-23
2025,NTQ-7358,35.6824967498671,139.611270888851,河川樹木,ツバキ,,高井戸西1-23
2025,HLP-8028,35.6754545831856,139.627420666702,河川樹木,ナンテン,,浜田山1-4
2025,CGC-9234,35.6754526387413,139.627412277812,河川樹木,ソヨゴ,,浜田山1-4
2025,XXS-5981,35.67543174985,139.627561277813,河川樹木,サクラ,,浜田山1-4
2025,JQO-6887,35.6754612498518,139.627449138925,河川樹木,ソヨゴ,,浜田山1-4
2025,UCG-6565,35.6753988887419,139.627390027813,河川樹木,サクラ,,浜田山1-4
2025,MNA-0014,35.6753982498521,139.627447361146,河川樹木,サクラ,,浜田山1-4
2025,TDO-2510,35.6754190554109,139.627245888923,河川樹木,ピラカンサ,,浜田山1-4
2025,KOH-8563,35.6752708054187,139.626817638921,河川樹木,クスノキ,,浜田山1-4
2025,VGD-3138,35.6752655276405,139.626845500032,河川樹木,クスノキ,,浜田山1-4
2025,LKH-8920,35.675263110973,139.626896416699,河川樹木,クスノキ,,浜田山1-4
2025,LHS-7534,35.6752501943001,139.627270555589,河川樹木,サクラ,,下高井戸4-45
2025,MGT-5362,35.6752513609663,139.627291500034,河川樹木,クチナシ,,下高井戸4-45
2025,MJK-3339,35.6752558331884,139.627300138923,河川樹木,ウメ,,下高井戸4-45
2025,TGP-8460,35.6752566942993,139.627312777812,河川樹木,キンモクセイ,,下高井戸4-45
2025,CUS-5004,35.6752523331882,139.62731505559,河川樹木,マサキ,,下高井戸4-45
2025,IYV-7541,35.6752555831873,139.627364722257,河川樹木,ビワ,,下高井戸4-45
2025,ZNR-7134,35.6752609720761,139.627369527813,河川樹木,タイサンボク,,下高井戸4-45
2025,UGH-3642,35.6752621942982,139.627375388923,河川樹木,タイサンボク,,下高井戸4-45
2025,GPG-1316,35.6752587498537,139.627384583368,河川樹木,カナメモチ,,下高井戸4-45
2025,ATD-8560,35.6752601665202,139.627396138923,河川樹木,アジサイ,,下高井戸4-45
2025,EPO-6566,35.6752622220754,139.627410166701,河川樹木,キンモクセイ,,下高井戸4-45
2025,BXP-7292,35.6752640831863,139.627424444479,河川樹木,ウバメガシ,,下高井戸4-45
2025,EPO-8678,35.6752659998528,139.627436138924,河川樹木,キンモクセイ,,下高井戸4-45
2025,EHH-6243,35.6752674165192,139.627447972257,河川樹木,キンモクセイ,,下高井戸4-45
2025,YKZ-1476,35.7240884720743,139.616177722187,井草川樹木,モミジ,,下井草5-22
2025,OMW-2122,35.7240888054077,139.616165027742,井草川樹木,ヤマビワ,,下井草5-22
2025,AAL-3155,35.7240895276301,139.616130277742,井草川樹木,カナメモチ,,下井草5-22
2025,IWE-5170,35.7240964442969,139.616090249964,井草川樹木,ウメ,,下井草5-22
2025,OXW-8683,35.7241426665194,139.616175638852,井草川樹木,コブシ,,下井草5-22
2025,PEC-2792,35.7241455831864,139.616022194407,井草川樹木,ユズリハ,,下井草5-22
2025,DLZ-5449,35.7241456942976,139.616002083296,井草川樹木,ハクモクレン,,下井草5-22
2025,IUV-2903,35.7241459442976,139.615995527741,井草川樹木,ハクモクレン,,下井草5-22
2025,UJD-3772,35.7241411109643,139.615992583296,井草川樹木,ハクモクレン,,下井草5-22
2025,SHY-9487,35.7241517220755,139.615989361074,井草川樹木,ハクモクレン,,下井草5-22
2025,DUO-8362,35.7241446387421,139.615978444408,井草川樹木,コブシ,,下井草5-22
2025,XNE-8101,35.7240962220753,139.615830416631,井草川樹木,サクラ,,下井草5-19
2025,GED-6467,35.7240982498533,139.615779194408,井草川樹木,ウメ,,下井草5-19
2025,WDF-7508,35.7241030276311,139.615753833297,井草川樹木,シダレザクラ,,下井草5-19
2025,DJY-6613,35.7240972776311,139.615735249964,井草川樹木,アジサイ,,下井草5-19
2025,PRM-9916,35.7240972498534,139.61572341663,井草川樹木,ネズミモチ,,下井草5-19
2025,UHE-3646,35.72409691652,139.61571766663,井草川樹木,ツバキ,,下井草5-19
2025,AOK-7972,35.7240969165201,139.615713972186,井草川樹木,サザンカ,,下井草5-19
2025,ZIG-1564,35.7241008887424,139.615692222186,井草川樹木,ツバキ,,下井草5-19
2025,UEU-3924,35.7240929720757,139.615670888852,井草川樹木,ツバキ,,下井草5-19
2025,EFB-7806,35.7241411942986,139.615584972185,井草川樹木,カキノキ,,下井草5-19
2025,QFB-1969,35.7241424165208,139.615600916629,井草川樹木,モミジ,,下井草5-19
2025,WYW-1491,35.7241433331875,139.615618111074,井草川樹木,シラカシ,,下井草5-19
2025,LTA-4354,35.7241438609652,139.615630083296,井草川樹木,ネズミモチ,,下井草5-19
2025,AFZ-8999,35.7241440554096,139.615642249963,井草川樹木,シラカシ,,下井草5-19
2025,INI-2147,35.7241447776318,139.615662222185,井草川樹木,ムクゲ,,下井草5-19
2025,UHG-8959,35.7241474165204,139.615802694407,井草川樹木,サクラ,,下井草5-19
2025,YGE-1674,35.7241489165204,139.615826999963,井草川樹木,ヤマボウシ,,下井草5-19
2025,VEI-8093,35.7240853887426,139.615541749964,井草川樹木,モミジ,,下井草5-19
2025,KPM-6743,35.7240787220762,139.615423305519,井草川樹木,ウメ,,下井草5-19
2025,YIT-3804,35.7240732498538,139.615423805519,井草川樹木,カジノキ,,下井草5-19
2025,RUW-7711,35.7240789720763,139.615390222186,井草川樹木,カイドウ,,下井草5-19
2025,FVJ-2149,35.7241256942988,139.615450249963,井草川樹木,サクラ,,下井草5-19
2025,UZL-6821,35.72413605541,139.615497222186,井草川樹木,カキノキ,,下井草5-19
2025,FRW-1424,35.7240663887431,139.615270694409,井草川樹木,ヒイラギモクセイ,,下井草5-19
2025,SYZ-1607,35.7240655554098,139.615255222186,井草川樹木,ユズリハ,,下井草5-19
2025,TNP-7107,35.7240698887433,139.615216388853,井草川樹木,サカキ,,下井草5-19
2025,DIX-3812,35.7240687776322,139.615202277742,井草川樹木,シラカシ,,下井草5-19
2025,QDW-2458,35.7240646387433,139.615153222186,井草川樹木,サクラ,,下井草5-19
2025,CPZ-3391,35.7240603609655,139.61518416663,井草川樹木,ラカンマキ,,下井草5-19
2025,LGU-8006,35.7240592776322,139.61513880552,井草川樹木,サザンカ,,下井草5-19
2025,XBE-7635,35.7240547220767,139.615123249965,井草川樹木,ザクロ,,下井草5-19
2025,SOU-1803,35.7240496387433,139.615102527742,井草川樹木,ナツグミ,,下井草5-19
2025,BAA-4097,35.7240483887434,139.615085111075,井草川樹木,ナツグミ,,下井草5-19
2025,KKH-5109,35.7240491109656,139.615069111075,井草川樹木,ツバキ,,下井草5-19
2025,DZY-5861,35.7241015831885,139.615093222186,井草川樹木,カナメモチ,,下井草5-19
2025,ZIM-2671,35.7241025554106,139.615117583296,井草川樹木,トベラ,,下井草5-19
2025,MJK-5531,35.7241035276328,139.615142861075,井草川樹木,カナメモチ,,下井草5-19
2025,PAG-1601,35.7241083331882,139.615193361075,井草川樹木,ヒイラギ,,下井草5-19
2025,DCU-2260,35.7241100554104,139.615214305519,井草川樹木,ヒメリンゴ,,下井草5-19
2025,NTE-3922,35.7241115276326,139.615239305519,井草川樹木,ヒメリンゴ,,下井草5-19
2025,IOO-3518,35.724052277633,139.614782361075,井草川樹木,ハナミズキ,,下井草5-18
2025,WBK-0388,35.724045305411,139.614693388853,井草川樹木,ハナミズキ,,下井草5-18
2025,HJF-2687,35.7240387220778,139.614606499965,井草川樹木,ハナミズキ,,下井草5-18
2025,CSD-1629,35.7240441665234,139.614109444409,井草川樹木,サカキ,,上井草1-24
2025,WZN-1932,35.7240475276348,139.614070361075,井草川樹木,シラカシ,,上井草1-24
2025,BKT-1651,35.7240579443018,139.613969472186,井草川樹木,ハナミズキ,,上井草1-24
2025,XIR-1918,35.7240449720802,139.613647249964,井草川樹木,ウメ,,上井草1-24
2025,UXG-0634,35.7240827220709,139.617483944408,井草川樹木,ハナミズキ,,下井草4-29
2025,NXD-5630,35.7240757776264,139.617475249965,井草川樹木,トチノキ,,下井草4-29
2025,QXO-6755,35.7240861665157,139.617392416631,井草川樹木,ネズミモチ,,下井草4-29
2025,ZBT-2489,35.7240859720715,139.617296472187,井草川樹木,モチノキ,,下井草4-29
2025,RHJ-4833,35.7241049720718,139.617222749964,井草川樹木,エノキ,,下井草4-29
2025,CKZ-8528,35.72404111096,139.61727644441,井草川樹木,ハナミズキ,,下井草4-29
2025,WWB-0288,35.7240402220711,139.617294861076,井草川樹木,ハナミズキ,,下井草4-29
2025,LGU-4923,35.7240462220711,139.617322333298,井草川樹木,ユズリハ,,下井草4-29
2025,FWU-2678,35.7240513609599,139.617366638853,井草川樹木,モッコク,,下井草4-29
2025,OYO-1952,35.7240505554043,139.617380749965,井草川樹木,モッコク,,下井草4-29
2025,MEM-7732,35.7240398331819,139.617408527743,井草川樹木,サルスベリ,,下井草4-29
2025,UHS-0623,35.7240393609596,139.617423249965,井草川樹木,サルスベリ,,下井草4-29
2025,XCT-7190,35.7240391109596,139.617433222187,井草川樹木,サルスベリ,,下井草4-29
2025,NEY-7098,35.7197379998244,139.618677638912,井草川樹木,ミズキ,,下井草4-7
2025,OAK-5388,35.7199076109343,139.618687500022,井草川樹木,ツバキ,,下井草4-7
2025,YIX-7959,35.7199174998233,139.61869663891,井草川樹木,ツバキ,,下井草4-7
2025,XBH-3901,35.7224518331713,139.620786999985,井草川樹木,ボケ,,下井草4-24
2025,HAV-2031,35.7226299442826,139.620699972205,井草川樹木,ツバキ,,下井草4-24
2025,YFD-7133,35.7226261109492,139.620695805539,井草川樹木,ヒイラギ,,下井草4-24
2025,MDP-0089,35.7226277498381,139.620691277761,井草川樹木,ヒイラギ,,下井草4-24
2025,MYO-1435,35.7226300553937,139.620686222205,井草川樹木,ヒイラギ,,下井草4-24
2025,CXG-7684,35.7226319720603,139.620682694427,井草川樹木,ヒイラギ,,下井草4-24
2025,FAZ-9476,35.7227513887273,139.619983138871,井草川樹木,ツバキ,,下井草4-25
2025,MIL-2307,35.7227520276161,139.619976861093,井草川樹木,ツバキ,,下井草4-25
2025,VZP-0538,35.7227526387273,139.61996502776,井草川樹木,ツバキ,,下井草4-25
2025,BKX-5935,35.7243193887542,139.61257261107,井草川樹木,ネズミモチ,,上井草1-30
2025,ZJA-5022,35.7251912776613,139.611842444386,井草川樹木,キンモクセイ,,井草4-4
2025,VKB-2813,35.7255219165673,139.609743333265,井草川樹木,ニエ,,井草4-3
2025,JIM-0890,35.7255573054528,139.610519055487,井草川樹木,ツバキ,,井草4-3
2025,TBB-1165,35.7255546110083,139.610527305487,井草川樹木,ツバキ,,井草4-3
2025,WNZ-0998,35.7255536110082,139.610534249932,井草川樹木,ツバキ,,井草4-3
2025,INA-6609,35.7255515276748,139.610543805487,井草川樹木,ツバキ,,井草4-3
2025,BHW-0184,35.7255499998969,139.610551583265,井草川樹木,ツバキ,,井草4-3
2025,IDD-6370,35.7255483054524,139.610560499932,井草川樹木,ツバキ,,井草4-3
2025,ABI-1100,35.7204466110048,139.601991222297,井草川樹木,ツバキ,,上井草3-14
2025,TNU-6186,35.6836653331892,139.607737222187,街路樹,カンバイ,,高井戸西1-32
2025,GKG-1713,35.6835680831888,139.607831388851,街路樹,スダジイ,,高井戸西1-32
2025,TBB-1184,35.6834727776329,139.607947833295,街路樹,サルスベリ,,高井戸西1-32
2025,SJX-1895,35.683455388744,139.607972944406,街路樹,サルスベリ,,高井戸西1-32
2025,PTH-0245,35.6833886665209,139.607968027739,街路樹,スダジイ,,高井戸西1-21
2025,SBE-8249,35.6833776109653,139.607986583294,街路樹,スダジイ,,高井戸西1-21
2025,VGZ-2337,35.6834063609665,139.608077916627,街路樹,チドリノキ,,高井戸西1-32
2025,DRI-1839,35.6833972776333,139.608106527737,街路樹,シュロ,,高井戸西1-32
2025,NCZ-2612,35.6833863887445,139.608137083293,街路樹,チドリノキ,,高井戸西1-32
2025,LRJ-5711,35.6833821387446,139.608151333292,街路樹,シュロ,,高井戸西1-32
2025,SKN-0942,35.6833623609655,139.608030444405,街路樹,スダジイ,,高井戸西1-21
2025,UHY-4251,35.6833562776323,139.608051555516,街路樹,スダジイ,,高井戸西1-21
2025,UDY-2625,35.6833431387436,139.608093194405,街路樹,スダジイ,,高井戸西1-21
2025,MBD-6206,35.6833323887437,139.608128583293,街路樹,スダジイ,,高井戸西1-21
2025,BRD-9969,35.6833219720773,139.608163027738,街路樹,スダジイ,,高井戸西1-21
2025,RBW-1162,35.6833110276328,139.608190777736,街路樹,スダジイ,,高井戸西1-21
2025,CST-3232,35.6833023054108,139.608219472181,街路樹,スダジイ,,高井戸西1-21
2025,QAC-8673,35.6832905276331,139.608247999958,街路樹,スダジイ,,高井戸西1-21
2025,UOF-2353,35.6832473054104,139.608272944402,街路樹,ツバキ,,高井戸西1-21
2025,QTK-1125,35.6832154720767,139.608279333291,街路樹,ツバキ,,高井戸西1-21
2025,LKB-3251,35.6831796109651,139.608284138847,街路樹,ツバキ,,高井戸西1-21
2025,CFK-9546,35.6831529720758,139.60828822218,街路樹,ツバキ,,高井戸西1-21
2025,ASR-2793,35.6831250831867,139.608295249957,街路樹,ツバキ,,高井戸西1-21
2025,FLM-3877,35.6830887220752,139.608309249957,街路樹,ツバキ,,高井戸西1-21
2025,FOS-4949,35.6830154442967,139.608361361069,街路樹,ツバキ,,高井戸西1-21
2025,WBW-4792,35.6829732776297,139.608398777734,街路樹,ツバキ,,高井戸西1-21
2025,XDJ-3453,35.6829475554076,139.608452694401,街路樹,ツバキ,,高井戸西1-21
2025,HEM-0216,35.6829385276298,139.608467249956,街路樹,シュロ,,高井戸西1-21
2025,QGG-8467,35.6829368609632,139.6084746944,街路樹,ツバキ,,高井戸西1-21
2025,OJS-6252,35.6829334442967,139.608497333289,街路樹,ツバキ,,高井戸西1-21
2025,WUE-7351,35.6829294442968,139.608521249955,街路樹,ツバキ,,高井戸西1-21
2025,KQR-3506,35.6829254998526,139.608545666621,街路樹,シュロ,,高井戸西1-21
2025,BTM-2794,35.6829213887415,139.608572555511,街路樹,ツバキ,,高井戸西1-21
2025,UAY-5316,35.6829186387417,139.608592888844,街路樹,ツバキ,,高井戸西1-21
2025,IWU-5708,35.6829141387419,139.608626583288,街路樹,ツバキ,,高井戸西1-21
2025,BSZ-8744,35.6829053331867,139.608682833287,街路樹,ツバキ,,高井戸西1-21
2025,BHT-5258,35.6832612776335,139.608349638846,街路樹,カイズカイブキ,,高井戸西1-32
2025,DYV-7184,35.6832367776332,139.608348249958,街路樹,カイズカイブキ,,高井戸西1-32
2025,YFF-5833,35.6832089442994,139.608349333291,街路樹,カイズカイブキ,,高井戸西1-32
2025,OCP-8925,35.683182833188,139.608352027735,街路樹,カイズカイブキ,,高井戸西1-32
2025,TKX-5595,35.6831456109652,139.608356388846,街路樹,カイズカイブキ,,高井戸西1-32
2025,TOC-4376,35.6831128609649,139.608371111068,街路樹,カイズカイブキ,,高井戸西1-32
2025,AGV-4438,35.6830838887424,139.608384555513,街路樹,カイズカイブキ,,高井戸西1-32
2025,ZXT-2147,35.6830657220756,139.608399027735,街路樹,カイズカイブキ,,高井戸西1-32
2025,HHB-2447,35.6830175554086,139.608438055512,街路樹,カイズカイブキ,,高井戸西1-32
2025,EDY-0059,35.6830031387419,139.608467861067,街路樹,カイズカイブキ,,高井戸西1-32
2025,GQQ-8702,35.6829887220752,139.6084976944,街路樹,カイズカイブキ,,高井戸西1-32
2025,HWT-6592,35.6829847498533,139.608527555511,街路樹,カイズカイブキ,,高井戸西1-32
2025,DFM-9100,35.6829825276311,139.608541333288,街路樹,シュロ,,高井戸西1-32
2025,QSK-1091,35.682980805409,139.608557305511,街路樹,カイズカイブキ,,高井戸西1-32
2025,UHF-5013,35.6829768609648,139.608587083288,街路樹,カイズカイブキ,,高井戸西1-32
2025,UYR-6525,35.6829728887427,139.608616944399,街路樹,カイズカイブキ,,高井戸西1-32
2025,GRX-6366,35.6829676109652,139.608650527731,街路樹,カイズカイブキ,,高井戸西1-32
2025,MVH-2644,35.6829641109654,139.608682249954,街路樹,カイズカイブキ,,高井戸西1-32
2025,NGW-9022,35.6829609442988,139.608714111065,街路樹,カイズカイブキ,,高井戸西1-32
2025,KJJ-7248,35.6701593053372,139.643888083404,街路樹,ケヤキ,,永福1-7
2025,FSL-3782,35.6701996386719,139.644035027847,街路樹,ケヤキ,,永福1-7
2025,YVK-8875,35.6702595553401,139.644199611179,街路樹,ケヤキ,,永福1-7
2025,RDB-6132,35.6703369164529,139.644367500065,街路樹,ケヤキ,,永福1-7
2025,PHR-9293,35.6703654442314,139.644435222287,街路樹,ケヤキ,,永福1-7
2025,SJW-6415,35.6703930275654,139.64450491673,街路樹,ケヤキ,,永福1-7
2025,CZC-8936,35.6704549720114,139.644650722285,街路樹,ケヤキ,,永福1-7
2025,SXW-9643,35.6704831109009,139.644713916728,街路樹,ケヤキ,,永福1-7
2025,QQL-6968,35.6705377497912,139.644833138949,街路樹,ケヤキ,,永福1-7
2025,EFJ-0746,35.670650110905,139.645086250056,街路樹,ケヤキ,,永福1-7
2025,LLW-1410,35.670645472016,139.645087694502,街路樹,クヌギ,,永福1-7
2025,LFW-3633,35.6706527220162,139.645099361168,街路樹,クヌギ,,永福1-7
2025,HMN-1342,35.6706778886835,139.645156500056,街路樹,クヌギ,,永福1-7
2025,ZHE-8283,35.6706829997946,139.645156750056,街路樹,クヌギ,,永福1-7
2025,LPD-8890,35.6706844997948,139.645170027833,街路樹,クヌギ,,永福1-7
2025,JWC-3866,35.6706616109053,139.645117138945,街路樹,サザンカ,,永福1-7
2025,UJF-5831,35.6706991942396,139.645197027833,街路樹,ケヤキ,,永福1-7
2025,QLR-2005,35.6707107775732,139.64522305561,街路樹,ケヤキ,,永福1-7
2025,CSJ-6629,35.67071369424,139.645233472277,街路樹,ケヤキ,,永福1-7
